#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2806836000 ; 1.4045 ; 3.29689 ; 0 ; 0
2806936000 ; 1.41668 ; 3.29842 ; 0 ; 0
2807047000 ; 1.41181 ; 3.29651 ; 0 ; 0
2807143000 ; 1.41911 ; 3.29643 ; 0 ; 0
2807236000 ; 1.4179 ; 3.29681 ; 0 ; 0
2807330000 ; 1.42155 ; 3.29796 ; 0 ; 0
2807446000 ; 1.41059 ; 3.29651 ; 0 ; 0
2807555000 ; 1.4179 ; 3.29674 ; 0 ; 0
2807660000 ; 1.42398 ; 3.29659 ; 0 ; 0
2807779000 ; 1.43007 ; 3.29636 ; 0 ; 0
2807884000 ; 1.40816 ; 3.29651 ; 0 ; 0
2807987000 ; 1.4045 ; 3.29666 ; 0 ; 0
2808103000 ; 1.41546 ; 3.29628 ; 0 ; 0
2808216000 ; 1.42398 ; 3.29704 ; 0 ; 0
2808323000 ; 1.42033 ; 3.29643 ; 0 ; 0
2808435000 ; 1.42277 ; 3.29674 ; 0 ; 0
2808546000 ; 1.42398 ; 3.29636 ; 0 ; 0
2808641000 ; 1.3972 ; 3.29659 ; 0 ; 0
2808736000 ; 1.41303 ; 3.29681 ; 0 ; 0
2808834000 ; 1.43129 ; 3.29697 ; 0 ; 0
2808936000 ; 4.16691 ; 3.29742 ; 0 ; 0
2809049000 ; 3.97821 ; 3.29735 ; 0 ; 0
2809145000 ; 3.81507 ; 3.29697 ; 0 ; 0
2809241000 ; 4.06343 ; 3.29704 ; 0 ; 0
2809341000 ; 4.22535 ; 3.29689 ; 0 ; 0
2809439000 ; 1.40572 ; 3.29704 ; 0 ; 0
2809540000 ; 1.4045 ; 3.29643 ; 0 ; 0
2809654000 ; 1.40329 ; 3.29643 ; 0 ; 0
2809754000 ; 1.42155 ; 3.29674 ; 0 ; 0
2809857000 ; 1.41059 ; 3.29666 ; 0 ; 0
2809965000 ; 1.4179 ; 3.29643 ; 0 ; 0
2810078000 ; 1.41424 ; 3.29712 ; 0 ; 0
2810183000 ; 1.40937 ; 3.29666 ; 0 ; 0
2810288000 ; 1.41059 ; 3.29758 ; 0 ; 0
2810402000 ; 1.42885 ; 3.29666 ; 0 ; 0
2810519000 ; 1.4179 ; 3.29643 ; 0 ; 0
2810626000 ; 1.42155 ; 3.29659 ; 0 ; 0
2810731000 ; 1.4045 ; 3.29651 ; 0 ; 0
2810843000 ; 1.40207 ; 3.29674 ; 0 ; 0
2810948000 ; 1.42155 ; 3.29659 ; 0 ; 0
2811055000 ; 1.3972 ; 3.29666 ; 0 ; 0
2811151000 ; 1.4179 ; 3.29643 ; 0 ; 0
2811264000 ; 1.43251 ; 3.29651 ; 0 ; 0
2811379000 ; 1.42277 ; 3.29643 ; 0 ; 0
2811482000 ; 1.40085 ; 3.29834 ; 0 ; 0
2811599000 ; 1.41303 ; 3.29659 ; 0 ; 0
2811705000 ; 1.42277 ; 3.29643 ; 0 ; 0
2811818000 ; 1.42033 ; 3.2962 ; 0 ; 0
2811935000 ; 1.41303 ; 3.29643 ; 0 ; 0
2812033000 ; 1.43129 ; 3.29659 ; 0 ; 0
2812134000 ; 1.42155 ; 3.29636 ; 0 ; 0
2812233000 ; 1.4252 ; 3.29651 ; 0 ; 0
2812347000 ; 1.41181 ; 3.29643 ; 0 ; 0
2812441000 ; 1.42033 ; 3.29643 ; 0 ; 0
2812539000 ; 1.41181 ; 3.29628 ; 0 ; 0
2812640000 ; 1.42155 ; 3.29857 ; 0 ; 0
2812740000 ; 1.41546 ; 3.29628 ; 0 ; 0
2812846000 ; 1.40937 ; 3.29681 ; 0 ; 0
2812942000 ; 4.13526 ; 3.29689 ; 0 ; 0
2813055000 ; 4.0196 ; 3.29704 ; 0 ; 0
2813157000 ; 4.14987 ; 3.29659 ; 0 ; 0
2813253000 ; 4.10969 ; 3.29697 ; 0 ; 0
2813350000 ; 4.03786 ; 3.29704 ; 0 ; 0
2813450000 ; 4.14865 ; 3.29704 ; 0 ; 0
2813560000 ; 4.16448 ; 3.29697 ; 0 ; 0
2813657000 ; 4.09021 ; 3.29651 ; 0 ; 0
2813765000 ; 1.42885 ; 3.29666 ; 0 ; 0
2813876000 ; 1.4179 ; 3.29643 ; 0 ; 0
2813982000 ; 1.42885 ; 3.29643 ; 0 ; 0
2814099000 ; 1.42398 ; 3.29636 ; 0 ; 0
2814219000 ; 1.42033 ; 3.29628 ; 0 ; 0
2814327000 ; 1.4045 ; 3.29674 ; 0 ; 0
2814436000 ; 1.4045 ; 3.29628 ; 0 ; 0
2814545000 ; 1.42155 ; 3.29704 ; 0 ; 0
2814656000 ; 1.39842 ; 3.29643 ; 0 ; 0
2814754000 ; 1.40085 ; 3.29643 ; 0 ; 0
2814856000 ; 1.40694 ; 3.29651 ; 0 ; 0
2814951000 ; 1.41059 ; 3.29666 ; 0 ; 0
2815049000 ; 1.42155 ; 3.29659 ; 0 ; 0
2815149000 ; 1.40572 ; 3.29674 ; 0 ; 0
2815260000 ; 1.41059 ; 3.29651 ; 0 ; 0
2815353000 ; 1.41546 ; 3.29681 ; 0 ; 0
2815451000 ; 1.41546 ; 3.29926 ; 0 ; 0
2815546000 ; 1.42033 ; 3.29666 ; 0 ; 0
2815646000 ; 1.40329 ; 3.29666 ; 0 ; 0
2815740000 ; 1.42277 ; 3.29788 ; 0 ; 0
2815849000 ; 1.41911 ; 3.29674 ; 0 ; 0
2815959000 ; 1.41181 ; 3.2962 ; 0 ; 0
2816069000 ; 1.4252 ; 3.29636 ; 0 ; 0
2816167000 ; 1.41546 ; 3.29666 ; 0 ; 0
2816277000 ; 1.41911 ; 3.29643 ; 0 ; 0
2816382000 ; 1.42398 ; 3.29826 ; 0 ; 0
2816494000 ; 1.4179 ; 3.29666 ; 0 ; 0
2816609000 ; 1.41546 ; 3.29674 ; 0 ; 0
2816724000 ; 1.40937 ; 3.29651 ; 0 ; 0
2816831000 ; 1.41059 ; 3.29681 ; 0 ; 0
2816935000 ; 1.41424 ; 3.29651 ; 0 ; 0
2817045000 ; 1.4179 ; 3.29651 ; 0 ; 0
2817158000 ; 1.4179 ; 3.29674 ; 0 ; 0
2817254000 ; 1.41668 ; 3.29651 ; 0 ; 0
2817353000 ; 4.20952 ; 3.29697 ; 0 ; 0
2817449000 ; 3.91855 ; 3.29704 ; 0 ; 0
2817546000 ; 4.10482 ; 3.2975 ; 0 ; 0
2817646000 ; 3.81385 ; 3.29727 ; 0 ; 0
2817756000 ; 4.16083 ; 3.29742 ; 0 ; 0
2817849000 ; 3.88446 ; 3.2972 ; 0 ; 0
2817949000 ; 4.13769 ; 3.29704 ; 0 ; 0
2818049000 ; 4.1657 ; 3.29742 ; 0 ; 0
2818149000 ; 4.15717 ; 3.29674 ; 0 ; 0
2818247000 ; 3.94899 ; 3.29704 ; 0 ; 0
2818348000 ; 3.80289 ; 3.2972 ; 0 ; 0
2818456000 ; 3.95873 ; 3.29712 ; 0 ; 0
