#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
4202408704 ; 0.000905626 ; 3.29704 ; 0 ; 0
4202506704 ; 0.000886552 ; 3.29697 ; 0 ; 0
4202608704 ; 0.00135957 ; 3.29704 ; 0 ; 0
4202707704 ; 0.00120699 ; 3.29727 ; 0 ; 0
4202806704 ; 47.8324 ; 3.30612 ; 0 ; 0
4202902704 ; 47.9164 ; 3.30681 ; 0 ; 0
4202998704 ; 47.9651 ; 3.3065 ; 0 ; 0
4203097704 ; 47.9846 ; 3.30826 ; 0 ; 0
4203195704 ; 48.0077 ; 3.30727 ; 0 ; 0
4203294704 ; 48.0272 ; 3.30643 ; 0 ; 0
4203393704 ; 0.00143205 ; 3.29704 ; 0 ; 0
4203494704 ; 0.00106966 ; 3.29697 ; 0 ; 0
4203595704 ; 0.00166475 ; 3.29735 ; 0 ; 0
4203692704 ; 0.000886552 ; 3.30009 ; 0 ; 0
4203794704 ; 0.000867479 ; 3.29979 ; 0 ; 0
4203892704 ; 0.00158846 ; 3.29704 ; 0 ; 0
4203993704 ; 0.0010811 ; 3.2972 ; 0 ; 0
4204094704 ; 0.00169145 ; 3.29704 ; 0 ; 0
4204193704 ; 0.00148546 ; 3.29994 ; 0 ; 0
4204295704 ; 0.00152742 ; 3.29689 ; 0 ; 0
4204399704 ; 0.00131761 ; 3.29948 ; 0 ; 0
4204495704 ; 0.00148546 ; 3.30238 ; 0 ; 0
4204591704 ; 0.00169145 ; 3.29689 ; 0 ; 0
4204707704 ; 59.1024 ; 3.3078 ; 0 ; 0
4204819704 ; 59.2388 ; 3.30772 ; 0 ; 0
4204931704 ; 59.3082 ; 3.30826 ; 0 ; 0
4205050704 ; 59.3459 ; 3.30833 ; 0 ; 0
4205161704 ; 59.3958 ; 3.30833 ; 0 ; 0
4205266704 ; 59.3946 ; 3.30826 ; 0 ; 0
4205379704 ; 0.000749223 ; 3.29773 ; 0 ; 0
4205488704 ; 0.000638597 ; 3.29727 ; 0 ; 0
4205597704 ; 0.0013138 ; 3.2972 ; 0 ; 0
4205698704 ; 0.00135195 ; 3.2972 ; 0 ; 0
4205794704 ; 0.00133287 ; 3.29704 ; 0 ; 0
4205908704 ; 69.5019 ; 3.30864 ; 0 ; 0
4206004704 ; 69.687 ; 3.30879 ; 0 ; 0
4206114704 ; 69.7637 ; 3.30933 ; 0 ; 0
4206210704 ; 69.8258 ; 3.30994 ; 0 ; 0
4206306704 ; 69.8818 ; 3.30971 ; 0 ; 0
4206402704 ; 69.9171 ; 3.30948 ; 0 ; 0
4206498704 ; 0.00116121 ; 3.29842 ; 0 ; 0
4206599704 ; 0.00165712 ; 3.29781 ; 0 ; 0
4206699704 ; 0.000768296 ; 3.2972 ; 0 ; 0
4206797704 ; 0.00158083 ; 3.2972 ; 0 ; 0
4206896704 ; 0.000981919 ; 3.29704 ; 0 ; 0
4206995704 ; 79.6458 ; 3.31131 ; 0 ; 0
4207107704 ; 79.7079 ; 3.31024 ; 0 ; 0
4207201704 ; 79.7079 ; 3.31062 ; 0 ; 0
4207302704 ; 79.7079 ; 3.31032 ; 0 ; 0
4207399704 ; 79.7079 ; 3.31177 ; 0 ; 0
4207501704 ; 0.00137483 ; 3.29796 ; 0 ; 0
4207597704 ; 0.00187074 ; 3.30009 ; 0 ; 0
4207699704 ; 0.000360124 ; 3.29735 ; 0 ; 0
4207800704 ; 0.00154649 ; 3.2972 ; 0 ; 0
4207899704 ; 0.00176012 ; 3.28964 ; 0 ; 0
4208009704 ; 79.7079 ; 3.31093 ; 0 ; 0
4208106704 ; 79.7079 ; 3.31093 ; 0 ; 0
4208202704 ; 79.7079 ; 3.31177 ; 0 ; 0
4208300704 ; 79.7079 ; 3.31123 ; 0 ; 0
4208399704 ; 79.7079 ; 3.31139 ; 0 ; 0
4208500704 ; 0.000554673 ; 3.29773 ; 0 ; 0
4208600704 ; 0.000947587 ; 3.29773 ; 0 ; 0
4208701704 ; 0.00146639 ; 3.29765 ; 0 ; 0
4208801704 ; 0.00190126 ; 3.29765 ; 0 ; 0
4208900704 ; 0.000459306 ; 3.29704 ; 0 ; 0
4209012704 ; 0.00182115 ; 3.2972 ; 0 ; 0
4209110704 ; 0.000825517 ; 3.29697 ; 0 ; 0
4209207704 ; 0.00154649 ; 3.29681 ; 0 ; 0
4209304704 ; 0.00165331 ; 3.29697 ; 0 ; 0
4209411704 ; 0.00144731 ; 3.29704 ; 0 ; 0
4209522704 ; 0.00159609 ; 3.29704 ; 0 ; 0
4209632704 ; 0.00116502 ; 3.29651 ; 0 ; 0
4209746704 ; 0.00178301 ; 3.29712 ; 0 ; 0
4209864704 ; 0.000512712 ; 3.2972 ; 0 ; 0
4209983704 ; 0.000897996 ; 3.29704 ; 0 ; 0
4210090704 ; 0.00178682 ; 3.29681 ; 0 ; 0
4210198704 ; 0.00151598 ; 3.29666 ; 0 ; 0
4210310704 ; 0.00114214 ; 3.29697 ; 0 ; 0
4210410704 ; 0.00102007 ; 3.29674 ; 0 ; 0
4210507704 ; 0.00126802 ; 3.29834 ; 0 ; 0
4210605704 ; 0.0013672 ; 3.29681 ; 0 ; 0
4210705704 ; 0.00126802 ; 3.29651 ; 0 ; 0
4210802704 ; 0.00194704 ; 3.3004 ; 0 ; 0
4210900704 ; 0.00125276 ; 3.29849 ; 0 ; 0
4211000704 ; 0.000779741 ; 3.29697 ; 0 ; 0
4211118704 ; 0.000959031 ; 3.29697 ; 0 ; 0
4211214704 ; 0.00171434 ; 3.29712 ; 0 ; 0
4211324704 ; 0.000726335 ; 3.29681 ; 0 ; 0
4211422704 ; 0.00135957 ; 3.29674 ; 0 ; 0
4211522704 ; 0.000882737 ; 3.29674 ; 0 ; 0
4211634704 ; 0.00139391 ; 3.29697 ; 0 ; 0
4211748704 ; 0.000913255 ; 3.29704 ; 0 ; 0
4211853704 ; 0.0013672 ; 3.29674 ; 0 ; 0
4211969704 ; 0.000932328 ; 3.29674 ; 0 ; 0
417198408 ; 0.00115358 ; 3.29659 ; 0 ; 0
417365408 ; 0.00166856 ; 3.29651 ; 0 ; 0
417527408 ; 0.00166475 ; 3.29636 ; 0 ; 0
417688408 ; 0.000669114 ; 3.29651 ; 0 ; 0
417840408 ; 0.00177156 ; 3.29674 ; 0 ; 0
418000408 ; 0.00124513 ; 3.29659 ; 0 ; 0
418163408 ; 0.00196993 ; 3.29666 ; 0 ; 0
418316408 ; 0.00090944 ; 3.29643 ; 0 ; 0
418480408 ; 0.00202333 ; 3.29674 ; 0 ; 0
418638408 ; 0.00116502 ; 3.29636 ; 0 ; 0
418811408 ; 0.00090944 ; 3.29651 ; 0 ; 0
418984408 ; 0.00110399 ; 3.29643 ; 0 ; 0
419140408 ; 0.000493638 ; 3.29636 ; 0 ; 0
419301408 ; 0.00121462 ; 3.29643 ; 0 ; 0
419476408 ; 0.00168382 ; 3.29659 ; 0 ; 0
419633408 ; 0.00021898 ; 3.29666 ; 0 ; 0
419795408 ; 0.000711076 ; 3.29666 ; 0 ; 0
419966408 ; 0.00147402 ; 3.29636 ; 0 ; 0
420134408 ; 0.00100862 ; 3.29666 ; 0 ; 0
420297408 ; 0.00141298 ; 3.29651 ; 0 ; 0
420473408 ; 0.00116884 ; 3.29628 ; 0 ; 0
420630408 ; 0.00135957 ; 3.29712 ; 0 ; 0
420798408 ; 0.000894181 ; 3.29697 ; 0 ; 0
420973408 ; 0.00105821 ; 3.29651 ; 0 ; 0
421123408 ; 0.00168764 ; 3.29926 ; 0 ; 0
421289408 ; 0.000520341 ; 3.29689 ; 0 ; 0
421439408 ; 0.000699632 ; 3.29666 ; 0 ; 0
421604408 ; 0.000695817 ; 3.29666 ; 0 ; 0
421771408 ; 0.000856034 ; 3.29636 ; 0 ; 0
421921408 ; 0.00140917 ; 3.29643 ; 0 ; 0
422085408 ; 0.00100099 ; 3.29651 ; 0 ; 0
422246408 ; 0.00164186 ; 3.29628 ; 0 ; 0
422398408 ; 0.000646226 ; 3.29636 ; 0 ; 0
422573408 ; 0.000997178 ; 3.29613 ; 0 ; 0
422741408 ; 0.00118028 ; 3.29918 ; 0 ; 0
422898408 ; 0.00114595 ; 3.29689 ; 0 ; 0
423055408 ; 0.00134432 ; 3.29659 ; 0 ; 0
423226408 ; 0.000936143 ; 3.29681 ; 0 ; 0
423371408 ; 0.0012375 ; 3.29697 ; 0 ; 0
423526408 ; 0.000764482 ; 3.29704 ; 0 ; 0
423679408 ; 0.00084459 ; 3.29666 ; 0 ; 0
423841408 ; 0.00126039 ; 3.29681 ; 0 ; 0
424006408 ; 0.00164949 ; 3.29666 ; 0 ; 0
424166408 ; 0.000581376 ; 3.29689 ; 0 ; 0
424334408 ; 0.000924699 ; 3.29689 ; 0 ; 0
424498408 ; 0.000547044 ; 3.29674 ; 0 ; 0
424661408 ; 0.0017029 ; 3.29681 ; 0 ; 0
424819408 ; 0.00116121 ; 3.29681 ; 0 ; 0
424986408 ; 0.00145876 ; 3.29727 ; 0 ; 0
425151408 ; 0.001989 ; 3.29727 ; 0 ; 0
425316408 ; 0.00174486 ; 3.29666 ; 0 ; 0
425465408 ; 15.196 ; 3.30132 ; 0 ; 0
425629408 ; 15.2569 ; 3.29895 ; 0 ; 0
425795408 ; 15.2545 ; 3.29964 ; 0 ; 0
425960408 ; 15.252 ; 3.29903 ; 0 ; 0
426119408 ; 0.00113451 ; 3.29727 ; 0 ; 0
426276408 ; 0.000753038 ; 3.29727 ; 0 ; 0
426440408 ; 0.00203096 ; 3.29956 ; 0 ; 0
426605408 ; 26.438 ; 3.30238 ; 0 ; 0
426766408 ; 26.4843 ; 3.30215 ; 0 ; 0
426919408 ; 26.5123 ; 3.3036 ; 0 ; 0
427079408 ; 0.00132524 ; 3.29704 ; 0 ; 0
427251408 ; 0.00114595 ; 3.29697 ; 0 ; 0
427409408 ; 0.000890367 ; 3.29712 ; 0 ; 0
427566408 ; 37.176 ; 3.30429 ; 0 ; 0
427739408 ; 37.3318 ; 3.30452 ; 0 ; 0
427909408 ; 37.3818 ; 3.30475 ; 0 ; 0
428069408 ; 37.4317 ; 3.30498 ; 0 ; 0
428234408 ; 0.000642411 ; 3.29727 ; 0 ; 0
428383408 ; 0.00129091 ; 3.29727 ; 0 ; 0
428539408 ; 0.00164949 ; 3.29689 ; 0 ; 0
428703408 ; 47.9639 ; 3.30635 ; 0 ; 0
428864408 ; 48.082 ; 3.30711 ; 0 ; 0
429026408 ; 48.1307 ; 3.30681 ; 0 ; 0
429178408 ; 0.00148546 ; 3.2975 ; 0 ; 0
429340408 ; 0.00141679 ; 3.29712 ; 0 ; 0
429502408 ; 0.00117265 ; 3.29765 ; 0 ; 0
429671408 ; 0.00108492 ; 3.29712 ; 0 ; 0
429835408 ; 59.3495 ; 3.30788 ; 0 ; 0
429993408 ; 59.4482 ; 3.30795 ; 0 ; 0
